% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
47 +3.805724453e-02 +3.805724453e-02 -2.470719428e+02 -2.470719428e+02 -3.6678e+00 +5.8249e-02
60 +1.424688435e-02 +1.424688435e-02 -2.470957531e+02 -2.470957531e+02 -3.6826e+00 +1.7434e-01
75 +7.912113404e-03 +7.912113404e-03 -2.471020879e+02 -2.471020879e+02 -3.8552e+00 +1.3477e-01
90 +5.355921450e-03 +5.355921450e-03 -2.471046441e+02 -2.471046441e+02 -3.7339e+00 +1.6866e-01
99 +3.452437288e-03 +3.452437288e-03 -2.471065476e+02 -2.471065476e+02 -3.7897e+00 +2.6130e-01
104 +1.910211033e-03 +1.910211033e-03 -2.471080898e+02 -2.471080898e+02 -3.8420e+00 +2.0077e-01
121 +1.306974643e-03 +1.306974643e-03 -2.471086930e+02 -2.471086930e+02 -3.8040e+00 +1.6749e-01
138 +8.736495587e-05 +8.736495587e-05 -2.471099126e+02 -2.471099126e+02 -3.8038e+00 +1.9559e-01
139 +4.744342621e-05 +4.744342621e-05 -2.471099526e+02 -2.471099526e+02 -3.7932e+00 +1.9869e-01
162 +3.562187092e-05 +3.562187092e-05 -2.471099644e+02 -2.471099644e+02 -3.7992e+00 +2.0911e-01
166 +2.056826722e-05 +2.056826722e-05 -2.471099794e+02 -2.471099794e+02 -3.7988e+00 +1.9868e-01
173 +1.084585458e-05 +1.084585458e-05 -2.471099892e+02 -2.471099892e+02 -3.8014e+00 +2.0460e-01
183 +1.130207949e-06 +1.130207949e-06 -2.471099989e+02 -2.471099989e+02 -3.7990e+00 +2.0407e-01
202 +1.776730016e-07 +1.776730016e-07 -2.471099998e+02 -2.471099998e+02 -3.7985e+00 +2.0361e-01
207 +5.635683920e-08 +5.635683920e-08 -2.471099999e+02 -2.471099999e+02 -3.7982e+00 +2.0312e-01
227 +1.781961600e-08 +1.781961600e-08 -2.471100000e+02 -2.471100000e+02 -3.7985e+00 +2.0325e-01
233 +1.392777449e-09 +1.392777449e-09 -2.471100000e+02 -2.471100000e+02 -3.7984e+00 +2.0323e-01
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.582861612e+01 +3.582861612e+01 -1.162113839e+02 -1.162113839e+02 -3.3862e+00 -3.6849e+00
6 +1.623836564e+01 +1.623836564e+01 -1.358016344e+02 -1.358016344e+02 -3.5965e+00 -8.4622e-01
8 +6.129508112e+00 +6.129508112e+00 -1.459104919e+02 -1.459104919e+02 -2.5790e-02 -1.0400e+00
20 +3.150410536e+00 +3.150410536e+00 -1.488895895e+02 -1.488895895e+02 +1.4975e+00 +1.6140e+00
22 +1.925032827e+00 +1.925032827e+00 -1.501149672e+02 -1.501149672e+02 -9.3127e-01 +2.0579e-01
40 +9.201221933e-02 +9.201221933e-02 -1.519479878e+02 -1.519479878e+02 -5.5700e-01 +1.3344e+00
62 +2.922625733e-02 +2.922625733e-02 -1.520107737e+02 -1.520107737e+02 -3.4765e-01 +1.2732e+00
78 +1.484548110e-02 +1.484548110e-02 -1.520251545e+02 -1.520251545e+02 -3.2589e-01 +1.3172e+00
89 +7.115417291e-03 +7.115417291e-03 -1.520328846e+02 -1.520328846e+02 -2.6257e-01 +1.3398e+00
94 +6.198445931e-03 +6.198445931e-03 -1.520338016e+02 -1.520338016e+02 -3.0092e-01 +1.3529e+00
100 +2.085183886e-04 +2.085183886e-04 -1.520397915e+02 -1.520397915e+02 -2.7851e-01 +1.4330e+00
109 +1.431642359e-04 +1.431642359e-04 -1.520398568e+02 -1.520398568e+02 -2.6649e-01 +1.4121e+00
131 +9.325041142e-05 +9.325041142e-05 -1.520399067e+02 -1.520399067e+02 -2.7391e-01 +1.4309e+00
143 +9.209935655e-06 +9.209935655e-06 -1.520399908e+02 -1.520399908e+02 -2.6589e-01 +1.4213e+00
158 +3.081715477e-06 +3.081715477e-06 -1.520399969e+02 -1.520399969e+02 -2.6668e-01 +1.4223e+00
166 +1.758831019e-06 +1.758831019e-06 -1.520399982e+02 -1.520399982e+02 -2.6714e-01 +1.4253e+00
179 +1.236023763e-06 +1.236023763e-06 -1.520399988e+02 -1.520399988e+02 -2.6784e-01 +1.4249e+00
183 +3.404949780e-07 +3.404949780e-07 -1.520399997e+02 -1.520399997e+02 -2.6708e-01 +1.4246e+00
190 +1.081623964e-07 +1.081623964e-07 -1.520399999e+02 -1.520399999e+02 -2.6751e-01 +1.4241e+00
202 +9.675764545e-08 +9.675764545e-08 -1.520399999e+02 -1.520399999e+02 -2.6747e-01 +1.4238e+00
225 +3.803108939e-09 +3.803108939e-09 -1.520400000e+02 -1.520400000e+02 -2.6726e-01 +1.4240e+00
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.706632936e+01 +1.706632936e+01 -8.183670642e+00 -8.183670642e+00 +2.9586e+00 -3.4436e+00
3 +1.574208474e+01 +1.574208474e+01 -9.507915261e+00 -9.507915261e+00 -3.2752e-01 +1.8422e-01
9 +8.968633372e+00 +8.968633372e+00 -1.628136663e+01 -1.628136663e+01 +6.0958e+00 -1.0415e+00
20 +2.333503898e+00 +2.333503898e+00 -2.291649610e+01 -2.291649610e+01 +2.2840e+00 +1.3859e+00
25 +2.559448696e-01 +2.559448696e-01 -2.499405513e+01 -2.499405513e+01 +3.7117e+00 +1.3873e-01
41 +2.211212549e-01 +2.211212549e-01 -2.502887875e+01 -2.502887875e+01 +3.6367e+00 +1.6549e-01
52 +4.873150763e-02 +4.873150763e-02 -2.520126849e+01 -2.520126849e+01 +3.4922e+00 +4.5135e-01
59 +4.275197309e-03 +4.275197309e-03 -2.524572480e+01 -2.524572480e+01 +3.5768e+00 +5.8173e-01
80 +2.264086529e-03 +2.264086529e-03 -2.524773591e+01 -2.524773591e+01 +3.6259e+00 +5.8903e-01
94 +5.275712937e-04 +5.275712937e-04 -2.524947243e+01 -2.524947243e+01 +3.6369e+00 +6.3038e-01
109 +2.794275855e-04 +2.794275855e-04 -2.524972057e+01 -2.524972057e+01 +3.5985e+00 +6.2993e-01
118 +4.814980835e-05 +4.814980835e-05 -2.524995185e+01 -2.524995185e+01 +3.6088e+00 +6.3105e-01
134 +3.163759217e-05 +3.163759217e-05 -2.524996836e+01 -2.524996836e+01 +3.6130e+00 +6.2974e-01
140 +1.843517249e-05 +1.843517249e-05 -2.524998156e+01 -2.524998156e+01 +3.6101e+00 +6.3477e-01
145 +1.093006438e-05 +1.093006438e-05 -2.524998907e+01 -2.524998907e+01 +3.6149e+00 +6.3193e-01
147 +6.876500379e-06 +6.876500379e-06 -2.524999312e+01 -2.524999312e+01 +3.6165e+00 +6.3358e-01
155 +3.160201164e-06 +3.160201164e-06 -2.524999684e+01 -2.524999684e+01 +3.6157e+00 +6.3395e-01
166 +1.057171879e-07 +1.057171879e-07 -2.524999989e+01 -2.524999989e+01 +3.6143e+00 +6.3549e-01
193 +1.911040215e-10 +1.911040215e-10 -2.525000000e+01 -2.525000000e+01 +3.6144e+00 +6.3521e-01
% function evaluation | noise-free fitness - Fopt (-1.336400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.238626258e+02 +1.238626258e+02 -9.777374195e+00 -9.777374195e+00 -4.4767e+00 -4.4502e+00
4 +2.667368796e+01 +2.667368796e+01 -1.069663120e+02 -1.069663120e+02 +6.0427e+00 -6.1504e-01
8 +2.726460019e+00 +2.726460019e+00 -1.309135400e+02 -1.309135400e+02 +1.8699e+00 +2.6107e+00
16 +3.106107771e-01 +3.106107771e-01 -1.333293892e+02 -1.333293892e+02 +3.4805e+00 +4.1048e+00
30 +6.102229904e-02 +6.102229904e-02 -1.335789777e+02 -1.335789777e+02 +3.2483e+00 +3.4357e+00
54 +3.959594242e-02 +3.959594242e-02 -1.336004041e+02 -1.336004041e+02 +3.2558e+00 +3.4948e+00
56 +1.136952153e-02 +1.136952153e-02 -1.336286305e+02 -1.336286305e+02 +3.2511e+00 +3.6522e+00
70 +2.797817943e-03 +2.797817943e-03 -1.336372022e+02 -1.336372022e+02 +3.1879e+00 +3.6293e+00
92 +1.233053359e-03 +1.233053359e-03 -1.336387669e+02 -1.336387669e+02 +3.1797e+00 +3.6564e+00
99 +2.144471154e-04 +2.144471154e-04 -1.336397856e+02 -1.336397856e+02 +3.1553e+00 +3.6498e+00
103 +8.062070930e-05 +8.062070930e-05 -1.336399194e+02 -1.336399194e+02 +3.1510e+00 +3.6535e+00
113 +1.105104576e-05 +1.105104576e-05 -1.336399889e+02 -1.336399889e+02 +3.1481e+00 +3.6603e+00
139 +7.815275097e-06 +7.815275097e-06 -1.336399922e+02 -1.336399922e+02 +3.1467e+00 +3.6620e+00
140 +1.858616258e-06 +1.858616258e-06 -1.336399981e+02 -1.336399981e+02 +3.1440e+00 +3.6611e+00
162 +8.696553664e-07 +8.696553664e-07 -1.336399991e+02 -1.336399991e+02 +3.1440e+00 +3.6594e+00
170 +2.797829666e-07 +2.797829666e-07 -1.336399997e+02 -1.336399997e+02 +3.1453e+00 +3.6602e+00
182 +6.036424338e-08 +6.036424338e-08 -1.336399999e+02 -1.336399999e+02 +3.1449e+00 +3.6598e+00
